,Unnamed: 0,ID,Start_Time,County,State,Severity,Start_Lat,Start_Lng,Sunrise_Sunset,Weekday,Hour,Month
634426,1322965,A-4046308,2018-05-17 10:48:31,Clayton,GA,3,33.629529,-84.400462,Day,3,10,5
634466,1323009,A-4046352,2018-05-17 19:03:54,Clayton,GA,2,33.616279999999996,-84.29722,Day,3,19,5
635075,1324431,A-4047774,2018-05-22 19:39:10,Clayton,GA,2,33.620028000000005,-84.399229,Day,1,19,5
635268,1324873,A-4048216,2018-05-23 12:30:11,Clayton,GA,4,33.61172,-84.29688,Day,2,12,5
636073,1326722,A-4050065,2018-05-29 20:52:15,Clayton,GA,4,33.63292,-84.40753000000001,Night,1,20,5
636074,1326723,A-4050066,2018-05-29 20:52:15,Clayton,GA,4,33.63364,-84.40383,Night,1,20,5
636075,1326724,A-4050067,2018-05-29 20:52:15,Clayton,GA,4,33.63391,-84.40095,Night,1,20,5
636076,1326725,A-4050068,2018-05-29 20:52:15,Clayton,GA,4,33.63136,-84.41223000000001,Night,1,20,5
636560,1327622,A-4050965,2018-04-01 04:03:00,Clayton,GA,4,33.61717,-84.39841,Night,6,4,4
636877,1328464,A-4051807,2018-04-04 00:00:53,Clayton,GA,2,33.6316,-84.4109,Night,2,0,4
636878,1328465,A-4051808,2018-04-04 00:24:08,Clayton,GA,3,33.63239,-84.40736,Night,2,0,4
637329,1329514,A-4052857,2018-04-05 18:36:00,Clayton,GA,2,33.47357,-84.33693000000001,Day,3,18,4
638042,1331130,A-4054473,2018-04-11 00:45:12,Clayton,GA,3,33.637215999999995,-84.307776,Night,2,0,4
638432,1332004,A-4055347,2018-04-12 17:01:01,Clayton,GA,2,33.54916,-84.26865,Day,3,17,4
638836,1332782,A-4056125,2018-04-14 23:36:12,Clayton,GA,3,33.639070000000004,-84.37810999999999,Night,5,23,4
639292,1333996,A-4057339,2018-04-18 09:46:42,Clayton,GA,4,33.61717,-84.39841,Day,2,9,4
639307,1334012,A-4057355,2018-04-18 16:00:15,Clayton,GA,2,33.61717,-84.39841,Day,2,16,4
640238,1335787,A-4059130,2018-04-23 14:13:42,Clayton,GA,2,33.6175,-84.4526,Day,0,14,4
640461,1336350,A-4059693,2018-04-24 12:33:12,Clayton,GA,3,33.64305,-84.399,Day,1,12,4
640471,1336361,A-4059704,2018-04-24 15:21:12,Clayton,GA,3,33.562,-84.31508000000001,Day,1,15,4
640866,1337318,A-4060661,2018-04-26 07:21:12,Clayton,GA,2,33.56814,-84.37155,Day,3,7,4
641099,1337797,A-4061140,2018-04-27 10:38:11,Clayton,GA,2,33.607279999999996,-84.29536,Day,4,10,4
641409,1338483,A-4061826,2018-02-28 14:14:06,Clayton,GA,2,33.61717,-84.39841,Day,2,14,2
641642,1338987,A-4062330,2018-03-01 02:57:34,Clayton,GA,3,33.63531,-84.45725999999999,Night,3,2,3
641683,1339035,A-4062378,2018-03-01 20:10:20,Clayton,GA,3,33.62894,-84.40039,Night,3,20,3
641978,1339656,A-4062999,2018-03-02 16:18:38,Clayton,GA,2,33.631190000000004,-84.41099,Day,4,16,3
642305,1340400,A-4063743,2018-03-05 07:17:05,Clayton,GA,2,33.594467,-84.38705300000001,Day,0,7,3
642352,1340447,A-4063790,2018-03-05 16:36:37,Clayton,GA,4,33.574670000000005,-84.27615,Day,0,16,3
642527,1340882,A-4064225,2018-03-06 13:40:20,Clayton,GA,2,33.58113,-84.27976,Day,1,13,3
642826,1341555,A-4064898,2018-03-07 14:57:36,Clayton,GA,3,33.61616,-84.44218000000001,Day,2,14,3
642849,1341578,A-4064921,2018-03-07 17:54:38,Clayton,GA,4,33.54916,-84.26865,Day,2,17,3
642859,1341589,A-4064932,2018-03-07 20:26:05,Clayton,GA,2,33.6316,-84.4109,Night,2,20,3
643183,1342273,A-4065616,2018-03-09 14:06:40,Clayton,GA,3,33.62683,-84.41891,Day,4,14,3
643504,1343059,A-4066402,2018-03-12 06:34:54,Clayton,GA,2,33.609790000000004,-84.39609,Night,0,6,3
643517,1343072,A-4066415,2018-03-12 07:36:23,Clayton,GA,3,33.640603000000006,-84.400035,Night,0,7,3
643570,1343128,A-4066471,2018-03-12 15:29:40,Clayton,GA,4,33.61886,-84.43324,Day,0,15,3
643827,1343705,A-4067048,2018-03-13 09:11:40,Clayton,GA,3,33.448640000000005,-84.32496,Day,1,9,3
644115,1344252,A-4067595,2018-03-14 06:53:38,Clayton,GA,2,33.632075,-84.40935400000001,Night,2,6,3
644182,1344319,A-4067662,2018-03-14 15:51:27,Clayton,GA,2,33.58422,-84.37375,Day,2,15,3
644189,1344326,A-4067669,2018-03-14 17:12:27,Clayton,GA,2,33.61616,-84.44218000000001,Day,2,17,3
644200,1344337,A-4067680,2018-03-14 20:20:38,Clayton,GA,2,33.634842,-84.400599,Night,2,20,3
644950,1346118,A-4069461,2018-03-19 06:32:39,Clayton,GA,3,33.62964,-84.30024,Night,0,6,3
644990,1346158,A-4069501,2018-03-19 13:35:40,Clayton,GA,2,33.55344,-84.2675,Day,0,13,3
645190,1346726,A-4070069,2018-03-20 15:07:55,Clayton,GA,3,33.61886,-84.43324,Day,1,15,3
645696,1347863,A-4071206,2018-03-22 14:26:40,Clayton,GA,2,33.629433,-84.40289,Day,3,14,3
646203,1348851,A-4072194,2018-03-24 11:53:00,Clayton,GA,4,33.56749,-84.32422,Day,5,11,3
646204,1348852,A-4072195,2018-03-24 14:08:46,Clayton,GA,4,33.63391,-84.40095,Day,5,14,3
646241,1348963,A-4072306,2018-03-25 05:22:22,Clayton,GA,2,33.627553999999996,-84.456372,Night,6,5,3
646242,1348964,A-4072307,2018-03-25 05:22:22,Clayton,GA,2,33.628387,-84.455798,Night,6,5,3
646331,1349209,A-4072552,2018-03-26 12:09:29,Clayton,GA,2,33.57498,-84.3355,Day,0,12,3
646626,1349732,A-4073075,2018-03-27 21:08:16,Clayton,GA,3,33.6316,-84.4109,Night,1,21,3
647251,1351192,A-4074535,2018-03-30 14:29:18,Clayton,GA,2,33.574670000000005,-84.27615,Day,4,14,3
648017,1353007,A-4076350,2018-02-02 09:41:34,Clayton,GA,2,33.629124,-84.414105,Day,4,9,2
648405,1353968,A-4077311,2018-02-05 12:16:42,Clayton,GA,2,33.63578,-84.38365999999999,Day,0,12,2
648427,1353994,A-4077337,2018-02-05 17:23:30,Clayton,GA,3,33.58805,-84.38351999999999,Day,0,17,2
648434,1354001,A-4077344,2018-02-05 19:48:58,Clayton,GA,2,33.61717,-84.39841,Night,0,19,2
648860,1355308,A-4078651,2018-02-07 06:42:12,Clayton,GA,2,33.61616,-84.44218000000001,Night,2,6,2
648872,1355324,A-4078667,2018-02-07 09:52:00,Clayton,GA,2,33.631190000000004,-84.41099,Day,2,9,2
648873,1355325,A-4078668,2018-02-07 09:52:00,Clayton,GA,2,33.6324,-84.40643,Day,2,9,2
648874,1355326,A-4078669,2018-02-07 09:52:00,Clayton,GA,2,33.63133,-84.40425,Day,2,9,2
648876,1355328,A-4078671,2018-02-07 09:52:00,Clayton,GA,2,33.62766,-84.40167,Day,2,9,2
648877,1355329,A-4078672,2018-02-07 09:52:00,Clayton,GA,2,33.62683,-84.41891,Day,2,9,2
649630,1357222,A-4080565,2018-02-11 16:43:42,Clayton,GA,3,33.63364,-84.40383,Day,6,16,2
649631,1357223,A-4080566,2018-02-11 16:43:42,Clayton,GA,3,33.63391,-84.40095,Day,6,16,2
649880,1358017,A-4081360,2018-02-13 07:00:13,Clayton,GA,2,33.54916,-84.26865,Night,1,7,2
650654,1359796,A-4083139,2018-02-16 18:50:51,Clayton,GA,2,33.621144,-84.29796999999999,Night,4,18,2
651754,1362433,A-4085776,2018-02-22 17:34:19,Clayton,GA,3,33.63176,-84.39544000000001,Day,3,17,2
651767,1362446,A-4085789,2018-02-22 19:41:01,Clayton,GA,2,33.618863,-84.433235,Night,3,19,2
652678,1364351,A-4087694,2018-02-27 17:25:23,Clayton,GA,2,33.592362,-84.385961,Day,1,17,2
652963,1364921,A-4088264,2018-01-01 18:46:51,Clayton,GA,3,33.625859999999996,-84.400088,Night,0,18,1
653026,1365316,A-4088659,2018-01-02 06:57:21,Clayton,GA,2,33.61616,-84.44218000000001,Night,1,6,1
653105,1365406,A-4088749,2018-01-02 18:46:08,Clayton,GA,3,33.6316,-84.4109,Night,1,18,1
653299,1366040,A-4089383,2018-01-03 21:46:51,Clayton,GA,4,33.616279999999996,-84.29722,Night,2,21,1
654057,1368203,A-4091546,2018-01-08 08:54:14,Clayton,GA,3,33.562,-84.31508000000001,Day,0,8,1
655031,1370253,A-4093596,2018-01-11 08:15:23,Clayton,GA,2,33.58422,-84.37375,Day,3,8,1
655295,1370922,A-4094265,2018-01-12 14:45:23,Clayton,GA,3,33.604734,-84.39365600000001,Day,4,14,1
655327,1370955,A-4094298,2018-01-12 18:22:56,Clayton,GA,3,33.6175,-84.452597,Night,4,18,1
656013,1372915,A-4096258,2018-01-17 06:36:21,Clayton,GA,2,33.63991,-84.45473,Night,2,6,1
656015,1372917,A-4096260,2018-01-17 06:36:21,Clayton,GA,2,33.644740000000006,-84.44762,Night,2,6,1
656026,1372930,A-4096273,2018-01-17 09:19:53,Clayton,GA,2,33.63232,-84.40103,Day,2,9,1
656037,1372945,A-4096288,2018-01-17 12:10:52,Clayton,GA,4,33.644740000000006,-84.44762,Day,2,12,1
656196,1373569,A-4096912,2018-01-18 09:40:07,Clayton,GA,2,33.63991,-84.45473,Day,3,9,1
656197,1373570,A-4096913,2018-01-18 09:40:07,Clayton,GA,2,33.644740000000006,-84.44762,Day,3,9,1
656701,1374847,A-4098190,2018-01-22 11:45:58,Clayton,GA,3,33.58422,-84.37375,Day,0,11,1
656702,1374848,A-4098191,2018-01-22 11:57:13,Clayton,GA,3,33.62766,-84.40167,Day,0,11,1
656704,1374850,A-4098193,2018-01-22 11:57:13,Clayton,GA,3,33.63367,-84.40126,Day,0,11,1
656705,1374851,A-4098194,2018-01-22 11:57:13,Clayton,GA,3,33.63204,-84.40333000000001,Day,0,11,1
656980,1375476,A-4098819,2018-01-23 22:16:42,Clayton,GA,3,33.562,-84.31508000000001,Night,1,22,1
657207,1376088,A-4099431,2018-01-24 10:15:13,Clayton,GA,4,33.584911,-84.37621999999999,Day,2,10,1
657488,1376740,A-4100083,2018-01-25 08:54:14,Clayton,GA,2,33.61886,-84.43324,Day,3,8,1
658027,1377925,A-4101268,2018-01-28 04:39:16,Clayton,GA,2,33.6251,-84.40173,Night,6,4,1
658030,1377928,A-4101271,2018-01-28 06:00:16,Clayton,GA,3,33.61717,-84.39841,Night,6,6,1
658139,1378301,A-4101644,2018-01-29 19:40:46,Clayton,GA,3,33.61717,-84.39841,Night,0,19,1
658554,1379304,A-4102647,2017-10-31 01:43:59,Clayton,GA,2,33.616170000000004,-84.44304,Night,1,1,10
658818,1379830,A-4103173,2017-11-01 16:15:29,Clayton,GA,2,33.609792,-84.29535,Day,2,16,11
658948,1380271,A-4103614,2017-11-30 07:40:52,Clayton,GA,3,33.609790000000004,-84.39609,Day,3,7,11
658949,1380274,A-4103617,2017-11-30 08:15:45,Clayton,GA,3,33.609790000000004,-84.39609,Day,3,8,11
658973,1380301,A-4103644,2017-11-30 15:31:53,Clayton,GA,2,33.62683,-84.41891,Day,3,15,11
659514,1381676,A-4105019,2017-12-04 20:45:22,Clayton,GA,4,33.631009999999996,-84.39225,Night,0,20,12
660414,1384074,A-4107417,2017-12-08 09:04:53,Clayton,GA,2,33.61717,-84.39841,Day,4,9,12
660671,1384636,A-4107979,2017-12-10 19:52:07,Clayton,GA,3,33.61886,-84.43324,Night,6,19,12
660673,1384638,A-4107981,2017-12-10 21:34:52,Clayton,GA,3,33.577940000000005,-84.2766,Night,6,21,12
660674,1384639,A-4107982,2017-12-10 21:34:52,Clayton,GA,3,33.57759,-84.27933,Night,6,21,12
660751,1384903,A-4108246,2017-12-11 12:07:08,Clayton,GA,2,33.62422,-84.45804,Day,0,12,12
660928,1385405,A-4108748,2017-12-12 08:45:25,Clayton,GA,2,33.56749,-84.32422,Day,1,8,12
660977,1385458,A-4108801,2017-12-12 18:29:34,Clayton,GA,2,33.574670000000005,-84.27615,Night,1,18,12
661266,1386122,A-4109465,2017-12-13 18:53:15,Clayton,GA,3,33.637473,-84.401439,Night,2,18,12
661475,1386643,A-4109986,2017-12-14 13:32:56,Clayton,GA,3,33.609388,-84.395951,Day,3,13,12
662018,1387836,A-4111179,2017-12-17 22:02:05,Clayton,GA,3,33.61717,-84.39841,Night,6,22,12
662654,1389533,A-4112876,2017-12-20 15:31:48,Clayton,GA,4,33.577940000000005,-84.2766,Day,2,15,12
662655,1389534,A-4112877,2017-12-20 15:31:48,Clayton,GA,4,33.57759,-84.27933,Day,2,15,12
662906,1390109,A-4113452,2017-12-21 06:32:30,Clayton,GA,3,33.63138,-84.41096,Night,3,6,12
662922,1390130,A-4113473,2017-12-21 10:49:46,Clayton,GA,2,33.609790000000004,-84.39609,Day,3,10,12
663374,1391193,A-4114536,2017-12-24 10:59:10,Clayton,GA,4,33.62683,-84.41891,Day,6,10,12
663415,1391355,A-4114698,2017-12-25 07:29:55,Clayton,GA,2,33.64519,-84.39882,Night,0,7,12
664228,1394096,A-4117439,2017-11-03 14:12:29,Clayton,GA,3,33.629090000000005,-84.40042,Day,4,14,11
664403,1394416,A-4117759,2017-11-04 20:44:45,Clayton,GA,4,33.63989,-84.36145,Night,5,20,11
664404,1394417,A-4117760,2017-11-04 20:44:45,Clayton,GA,4,33.63989,-84.36145,Night,5,20,11
664450,1394703,A-4118046,2017-11-06 05:59:00,Clayton,GA,2,33.638047,-84.400897,Night,0,5,11
664456,1394710,A-4118053,2017-11-06 07:45:31,Clayton,GA,2,33.63991,-84.45473,Day,0,7,11
665416,1396444,A-4119787,2017-11-09 08:37:16,Clayton,GA,2,33.561609999999995,-84.3145,Day,3,8,11
665440,1396469,A-4119812,2017-11-09 16:09:53,Clayton,GA,2,33.576264,-84.34416,Day,3,16,11
665473,1396507,A-4119850,2017-11-09 19:46:38,Clayton,GA,2,33.629232,-84.456305,Night,3,19,11
665692,1397009,A-4120352,2017-11-10 20:54:09,Clayton,GA,4,33.55344,-84.2675,Night,4,20,11
665693,1397010,A-4120353,2017-11-10 20:54:09,Clayton,GA,4,33.55299,-84.26998,Night,4,20,11
665961,1397734,A-4121077,2017-11-13 15:03:54,Clayton,GA,2,33.629529,-84.400462,Day,0,15,11
665964,1397737,A-4121080,2017-11-13 15:21:54,Clayton,GA,4,33.609790000000004,-84.39609,Day,0,15,11
666350,1398704,A-4122047,2017-11-15 06:48:08,Clayton,GA,3,33.61658,-84.44464,Night,2,6,11
666542,1399221,A-4122564,2017-11-16 05:09:08,Clayton,GA,2,33.637473,-84.401439,Night,3,5,11
666770,1399689,A-4123032,2017-11-17 02:26:23,Clayton,GA,3,33.63239,-84.40736,Night,4,2,11
667001,1400099,A-4123442,2017-11-18 13:12:53,Clayton,GA,3,33.621195,-84.399339,Day,5,13,11
668377,1403537,A-4126880,2017-11-28 08:07:51,Clayton,GA,2,33.62683,-84.41891,Day,1,8,11
668419,1403582,A-4126925,2017-11-28 16:00:22,Clayton,GA,3,33.629529,-84.400462,Day,1,16,11
668586,1404054,A-4127397,2017-11-29 06:46:07,Clayton,GA,3,33.645103999999996,-84.446207,Night,2,6,11
668587,1404055,A-4127398,2017-11-29 06:46:52,Clayton,GA,3,33.644308,-84.446973,Night,2,6,11
668588,1404056,A-4127399,2017-11-29 07:03:22,Clayton,GA,2,33.609790000000004,-84.39609,Night,2,7,11
668799,1404456,A-4127799,2017-09-30 23:56:27,Clayton,GA,4,33.609790000000004,-84.39609,Night,5,23,9
669377,1405897,A-4129240,2017-10-04 16:39:25,Clayton,GA,4,33.631240000000005,-84.40136700000001,Day,2,16,10
669626,1406538,A-4129881,2017-10-05 17:33:22,Clayton,GA,3,33.63176,-84.39544000000001,Day,3,17,10
670047,1407463,A-4130806,2017-10-07 14:19:08,Clayton,GA,3,33.629090000000005,-84.40042,Day,5,14,10
670102,1407825,A-4131168,2017-10-09 01:09:22,Clayton,GA,3,33.639070000000004,-84.37810999999999,Night,0,1,10
670140,1407866,A-4131209,2017-10-09 16:40:09,Clayton,GA,2,33.61886,-84.43324,Day,0,16,10
670486,1408801,A-4132144,2017-10-11 08:50:40,Clayton,GA,2,33.582736,-84.368426,Day,2,8,10
671170,1410513,A-4133856,2017-10-16 16:28:55,Clayton,GA,3,33.62966,-84.40066,Day,0,16,10
671609,1411592,A-4134935,2017-10-18 16:56:40,Clayton,GA,2,33.635166999999996,-84.403102,Day,2,16,10
671781,1412062,A-4135405,2017-10-19 17:37:12,Clayton,GA,2,33.629090000000005,-84.40042,Day,3,17,10
672356,1413612,A-4136955,2017-10-24 14:19:08,Clayton,GA,3,33.57855,-84.3503,Day,1,14,10
672507,1414050,A-4137393,2017-10-25 06:48:22,Clayton,GA,2,33.63204,-84.40333000000001,Night,2,6,10
672508,1414051,A-4137394,2017-10-25 06:48:22,Clayton,GA,2,33.63238,-84.39631,Night,2,6,10
672509,1414052,A-4137395,2017-10-25 06:48:22,Clayton,GA,2,33.63367,-84.40126,Night,2,6,10
672758,1414576,A-4137919,2017-10-26 22:05:00,Clayton,GA,2,33.618159999999996,-84.4537,Night,3,22,10
672759,1414577,A-4137920,2017-10-26 22:05:00,Clayton,GA,2,33.61871,-84.45598000000001,Night,3,22,10
672760,1414578,A-4137921,2017-10-26 22:05:00,Clayton,GA,2,33.61737,-84.44997,Night,3,22,10
672855,1414919,A-4138262,2017-10-27 04:12:29,Clayton,GA,3,33.62683,-84.41891,Night,4,4,10
673040,1415284,A-4138627,2017-10-28 07:46:15,Clayton,GA,3,33.629090000000005,-84.40042,Night,5,7,10
673127,1415637,A-4138980,2017-10-30 15:48:29,Clayton,GA,4,33.62957,-84.45535,Day,0,15,10
673140,1415653,A-4138996,2017-10-30 21:08:45,Clayton,GA,2,33.6403,-84.31090999999999,Night,0,21,10
673540,1416573,A-4139916,2017-09-01 20:33:10,Clayton,GA,2,33.54916,-84.26865,Night,4,20,9
673692,1416893,A-4140236,2017-09-02 03:39:10,Clayton,GA,4,33.550869,-84.446477,Night,5,3,9
673697,1416898,A-4140241,2017-09-02 08:15:10,Clayton,GA,3,33.61717,-84.39841,Day,5,8,9
673764,1417207,A-4140550,2017-09-04 06:27:55,Clayton,GA,4,33.609746,-84.396354,Night,0,6,9
674819,1419675,A-4143018,2017-09-10 01:14:25,Clayton,GA,4,33.564292,-84.272347,Night,6,1,9
674848,1419867,A-4143210,2017-09-11 10:50:25,Clayton,GA,2,33.637473,-84.401439,Day,0,10,9
675402,1421173,A-4144516,2017-09-14 04:44:27,Clayton,GA,4,33.551057,-84.462445,Night,3,4,9
675629,1421731,A-4145074,2017-09-15 20:38:29,Clayton,GA,3,33.621781,-84.402415,Night,4,20,9
675631,1421733,A-4145076,2017-09-15 20:38:29,Clayton,GA,3,33.622389,-84.40269,Night,4,20,9
676236,1423451,A-4146794,2017-09-20 12:36:59,Clayton,GA,2,33.629090000000005,-84.40042,Day,2,12,9
676269,1423486,A-4146829,2017-09-20 23:52:42,Clayton,GA,2,33.579409999999996,-84.35335,Night,2,23,9
676389,1423957,A-4147300,2017-09-21 09:05:27,Clayton,GA,2,33.609790000000004,-84.39609,Day,3,9,9
676595,1424495,A-4147838,2017-09-22 14:15:15,Clayton,GA,2,33.618,-84.39713,Day,4,14,9
676596,1424496,A-4147839,2017-09-22 14:15:15,Clayton,GA,2,33.61588,-84.40175,Day,4,14,9
676775,1424809,A-4148152,2017-09-23 02:00:12,Clayton,GA,3,33.57855,-84.3503,Night,5,2,9
676822,1424925,A-4148268,2017-09-24 02:10:42,Clayton,GA,4,33.587274,-84.382784,Night,6,2,9
676825,1424928,A-4148271,2017-09-24 04:16:42,Clayton,GA,2,33.587274,-84.382784,Night,6,4,9
676828,1424931,A-4148274,2017-09-24 14:44:27,Clayton,GA,4,33.54562,-84.40401700000001,Day,6,14,9
676829,1424932,A-4148275,2017-09-24 14:44:27,Clayton,GA,4,33.54445,-84.40250999999999,Day,6,14,9
676847,1425188,A-4148531,2017-09-25 06:47:27,Clayton,GA,2,33.574670000000005,-84.27615,Night,0,6,9
676861,1425202,A-4148545,2017-09-25 12:54:57,Clayton,GA,2,33.557970000000005,-84.27033,Day,0,12,9
676897,1425238,A-4148581,2017-09-25 17:52:01,Clayton,GA,3,33.616170000000004,-84.44304,Day,0,17,9
677259,1426167,A-4149510,2017-09-27 10:21:14,Clayton,GA,2,33.62964,-84.30024,Day,2,10,9
677283,1426191,A-4149534,2017-09-27 15:22:42,Clayton,GA,2,33.618862,-84.433235,Day,2,15,9
677470,1426680,A-4150023,2017-09-28 13:40:43,Clayton,GA,3,33.56749,-84.32422,Day,3,13,9
677903,1427729,A-4151072,2017-07-31 07:53:34,Clayton,GA,2,33.61886,-84.43324,Day,0,7,7
677932,1427760,A-4151103,2017-07-31 13:52:04,Clayton,GA,2,33.63133,-84.40425,Day,0,13,7
677933,1427761,A-4151104,2017-07-31 13:52:04,Clayton,GA,2,33.6324,-84.40643,Day,0,13,7
677934,1427762,A-4151105,2017-07-31 13:52:04,Clayton,GA,2,33.631190000000004,-84.41099,Day,0,13,7
678106,1428259,A-4151602,2017-08-01 06:34:04,Clayton,GA,3,33.64693,-84.3982,Night,1,6,8
678332,1428846,A-4152189,2017-08-02 08:49:04,Clayton,GA,4,33.619054999999996,-84.36168599999999,Day,2,8,8
678333,1428847,A-4152190,2017-08-02 08:49:04,Clayton,GA,4,33.618898,-84.360739,Day,2,8,8
678644,1429485,A-4152828,2017-08-03 20:59:51,Clayton,GA,2,33.63136,-84.41223000000001,Night,3,20,8
678645,1429486,A-4152829,2017-08-03 20:59:51,Clayton,GA,2,33.64693,-84.3982,Night,3,20,8
678646,1429487,A-4152830,2017-08-03 20:59:51,Clayton,GA,2,33.63292,-84.40753000000001,Night,3,20,8
678647,1429488,A-4152831,2017-08-03 20:59:51,Clayton,GA,2,33.639959999999995,-84.40241999999999,Night,3,20,8
678649,1429490,A-4152833,2017-08-03 22:26:06,Clayton,GA,3,33.629090000000005,-84.40042,Night,3,22,8
678832,1430008,A-4153351,2017-08-04 03:15:36,Clayton,GA,3,33.626999999999995,-84.41906999999999,Night,4,3,8
679871,1432468,A-4155811,2017-08-10 23:40:30,Clayton,GA,4,33.57855,-84.3503,Night,3,23,8
680044,1433010,A-4156353,2017-08-11 08:02:15,Clayton,GA,2,33.574670000000005,-84.27615,Day,4,8,8
680256,1433489,A-4156832,2017-08-13 02:27:45,Clayton,GA,4,33.58874,-84.46899,Night,6,2,8
680303,1433802,A-4157145,2017-08-14 02:11:15,Clayton,GA,2,33.6316,-84.4109,Night,0,2,8
680531,1434376,A-4157719,2017-08-15 13:39:00,Clayton,GA,2,33.629090000000005,-84.40042,Day,1,13,8
680542,1434390,A-4157733,2017-08-15 17:52:40,Clayton,GA,2,33.616279999999996,-84.29722,Day,1,17,8
680555,1434403,A-4157746,2017-08-15 22:52:40,Clayton,GA,4,33.639959999999995,-84.40241999999999,Night,1,22,8
680556,1434404,A-4157747,2017-08-15 22:52:40,Clayton,GA,4,33.64693,-84.3982,Night,1,22,8
680754,1434933,A-4158276,2017-08-16 19:54:55,Clayton,GA,4,33.629605,-84.455093,Day,2,19,8
680756,1434935,A-4158278,2017-08-16 19:58:40,Clayton,GA,4,33.630942,-84.452042,Day,2,19,8
680757,1434936,A-4158279,2017-08-16 19:58:40,Clayton,GA,4,33.630369,-84.45151,Day,2,19,8
680880,1435419,A-4158762,2017-08-17 01:57:10,Clayton,GA,3,33.62424,-84.45734,Night,3,1,8
680896,1435436,A-4158779,2017-08-17 07:52:40,Clayton,GA,2,33.574670000000005,-84.27615,Day,3,7,8
681394,1436820,A-4160163,2017-08-21 06:32:25,Clayton,GA,2,33.642398,-84.401544,Night,0,6,8
681398,1436824,A-4160167,2017-08-21 07:39:55,Clayton,GA,2,33.574670000000005,-84.27615,Day,0,7,8
681573,1437301,A-4160644,2017-08-22 06:09:45,Clayton,GA,2,33.629090000000005,-84.40042,Night,1,6,8
681596,1437327,A-4160670,2017-08-22 08:39:00,Clayton,GA,2,33.58422,-84.37375,Day,1,8,8
682117,1438520,A-4161863,2017-08-24 07:45:45,Clayton,GA,2,33.574670000000005,-84.27615,Day,3,7,8
682126,1438531,A-4161874,2017-08-24 08:54:00,Clayton,GA,2,33.582027000000004,-84.27966500000001,Day,3,8,8
682139,1438545,A-4161888,2017-08-24 12:42:45,Clayton,GA,3,33.633148999999996,-84.40179300000001,Day,3,12,8
682885,1440335,A-4163678,2017-08-29 16:51:10,Clayton,GA,3,33.61886,-84.43324,Day,1,16,8
683299,1441289,A-4164632,2019-04-03 08:21:48,Clayton,GA,2,33.607279999999996,-84.29536,Day,2,8,4
683316,1441312,A-4164655,2019-04-03 17:19:31,Clayton,GA,3,33.61616,-84.44218000000001,Day,2,17,4
683443,1441802,A-4165145,2019-04-04 10:17:17,Clayton,GA,3,33.61616,-84.44218000000001,Day,3,10,4
683450,1441809,A-4165152,2019-04-04 09:07:10,Clayton,GA,3,33.61616,-84.44218000000001,Day,3,9,4
683702,1442450,A-4165793,2019-04-05 22:56:41,Clayton,GA,3,33.60667,-84.295664,Night,4,22,4
683704,1442452,A-4165795,2019-04-06 00:43:56,Clayton,GA,3,33.597849,-84.288884,Night,5,0,4
683705,1442453,A-4165796,2019-04-06 00:43:56,Clayton,GA,3,33.60667,-84.295664,Night,5,0,4
683841,1442926,A-4166269,2019-04-06 21:58:56,Clayton,GA,3,33.63238,-84.39631,Night,5,21,4
683842,1442927,A-4166270,2019-04-06 21:58:56,Clayton,GA,3,33.635740000000006,-84.3846,Night,5,21,4
683843,1442928,A-4166271,2019-04-06 21:58:56,Clayton,GA,3,33.63296,-84.3873,Night,5,21,4
683844,1442929,A-4166272,2019-04-06 21:58:56,Clayton,GA,3,33.634809999999995,-84.39905,Night,5,21,4
683845,1442930,A-4166273,2019-04-06 21:58:56,Clayton,GA,3,33.639070000000004,-84.37810999999999,Night,5,21,4
683949,1443694,A-4167037,2019-04-08 09:08:44,Clayton,GA,3,33.607279999999996,-84.29536,Day,0,9,4
683986,1443737,A-4167080,2019-04-08 18:51:29,Clayton,GA,2,33.57265,-84.33187,Day,0,18,4
684158,1444298,A-4167641,2019-04-09 07:53:45,Clayton,GA,2,33.574670000000005,-84.27615,Day,1,7,4
684199,1444339,A-4167682,2019-04-09 14:29:43,Clayton,GA,2,33.61717,-84.39841,Day,1,14,4
684478,1445029,A-4168372,2019-04-10 07:45:29,Clayton,GA,2,33.6324,-84.40643,Day,2,7,4
684479,1445030,A-4168373,2019-04-10 07:45:29,Clayton,GA,2,33.62766,-84.40167,Day,2,7,4
684480,1445031,A-4168374,2019-04-10 07:45:29,Clayton,GA,2,33.62683,-84.41891,Day,2,7,4
684481,1445032,A-4168375,2019-04-10 07:45:29,Clayton,GA,2,33.631190000000004,-84.41099,Day,2,7,4
684482,1445033,A-4168376,2019-04-10 07:45:29,Clayton,GA,2,33.63133,-84.40425,Day,2,7,4
684820,1445788,A-4169131,2019-04-11 17:53:47,Clayton,GA,2,33.61886,-84.43324,Day,3,17,4
685405,1447685,A-4171028,2019-04-15 18:47:42,Clayton,GA,3,33.619476,-84.432055,Day,0,18,4
685843,1449358,A-4172701,2019-04-18 07:07:07,Clayton,GA,3,33.618,-84.39713,Day,3,7,4
686037,1450002,A-4173345,2019-04-19 07:57:25,Clayton,GA,3,33.62422,-84.45804,Day,4,7,4
686345,1451244,A-4174587,2019-04-22 09:02:50,Clayton,GA,2,33.58805,-84.38351999999999,Day,0,9,4
686539,1451828,A-4175171,2019-04-23 07:03:33,Clayton,GA,4,33.67015,-84.33254000000001,Day,1,7,4
